onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
1048.0140000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1048.6040000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1048.6800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1050.7660000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
1051.5660000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1053.6680000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1054.3360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1054.4020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1056.4860000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1057.2860000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1059.3880000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
1060.1200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1060.1900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1062.2740000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1062.8480000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1062.9080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1064.9920000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
1065.7940000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1067.8960000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1068.5240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1068.5960000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1070.6800000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
1071.2920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1071.3640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1073.4500000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1074.0160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1074.0840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1076.1680000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1076.6620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1076.7360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1078.8200000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1079.3220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1079.3880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1081.4720000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1081.8740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1081.9400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1084.0240000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1084.8240000000	n/a	n/a	Trn No Response	n/a	n/a	S105
1086.9260000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1087.6180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1087.6780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1089.7620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1090.3980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1090.4620000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1092.5480000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1093.1340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1093.1980000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1095.2820000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1095.8540000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1095.9160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1098.0020000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
1098.5980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1098.6680000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1100.7540000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1101.4340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
1103.5400000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
1104.2620000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1104.3240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1106.4080000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
1107.1500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1107.2080000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1109.2940000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1109.8820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1109.9440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1112.0300000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1112.5780000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1112.6460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1114.7320000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1115.2340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1115.2980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1117.3840000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
1117.8860000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1117.9500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1120.0360000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1120.7820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1120.8520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1122.9380000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1123.6420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1123.7040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1125.7900000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1126.4100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1126.4740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1128.5580000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1129.0980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1129.1580000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1131.2440000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
1131.9180000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1131.9780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1134.0620000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
1134.6140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1134.6800000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1136.7640000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
1137.2340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
1139.3340000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
1139.9460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
1140.0180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1142.1020000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1142.7900000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1142.8520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1144.9380000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
1145.5620000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1145.6220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1147.7060000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
1148.3700000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1148.4400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
1150.5260000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
1151.2420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1151.3100000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1153.3940000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
1153.8660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
1153.9280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
1156.0120000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
