onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
819.6900000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
820.4120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
820.4900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
822.5760000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
823.3320000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
823.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
825.4780000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
825.9840000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
826.0440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
828.1300000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
829.0480000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
831.1480000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
832.2360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
832.3000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
834.3840000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
834.9960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
835.0680000000	n/a	n/a	FB: 0	n/a	n/a	S  9
837.1540000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
838.1360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
838.2040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
840.2900000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
841.3680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
841.4400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
843.5240000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
844.6240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
844.6920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
846.7780000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
847.7120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
847.7780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
849.8640000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
850.5600000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
850.6300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
852.7160000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
853.6000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
853.6660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
855.7500000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
