onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
795.9920000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
797.2120000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
797.2760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
799.3600000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
800.3160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
800.3780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
802.4620000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
803.5520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
803.6140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
805.6980000000	n/a	n/a	Trn Stim: blue congru B	n/a	n/a	S212
806.7000000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
806.7660000000	n/a	n/a	FB: +1	n/a	n/a	S  8
808.8500000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
809.5360000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
809.6020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
811.6860000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
812.4400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
812.5040000000	n/a	n/a	FB: 0	n/a	n/a	S  9
814.5880000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
815.8360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
815.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
817.9920000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
819.3200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
819.3920000000	n/a	n/a	FB: 0	n/a	n/a	S  9
821.4780000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
822.5280000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
822.5940000000	n/a	n/a	FB: +1	n/a	n/a	S  8
824.6800000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
825.8160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
825.8800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
827.9660000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
829.0240000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
829.0840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
831.1680000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
831.9140000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
831.9860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
834.0700000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
835.3580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
835.4220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
837.5060000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
839.0560000000	n/a	n/a	Trn No Response	n/a	n/a	S105
841.1600000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
842.3140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
842.3760000000	n/a	n/a	FB: 0	n/a	n/a	S  9
844.4620000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
845.1540000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
845.2280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
847.3140000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
848.2660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
848.3320000000	n/a	n/a	FB: 0	n/a	n/a	S  9
850.4160000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
851.5340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
851.6000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
853.6860000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
854.5820000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
854.6520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
856.7380000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
857.7420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
857.8060000000	n/a	n/a	FB: +1	n/a	n/a	S  8
859.8900000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
860.6100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
860.6740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
862.7580000000	n/a	n/a	Trn Stim: blue congru A	n/a	n/a	S211
863.2980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
863.3600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
865.4440000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
866.2020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
866.2620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
868.3460000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
869.4700000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
869.5300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
871.6160000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
873.1580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
873.2160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
875.3020000000	n/a	n/a	Trn Stim: blue incongru C	n/a	n/a	S223
876.1780000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
876.2360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
878.3200000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
879.1020000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
879.1720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
881.2560000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
882.6300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
882.6900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
884.7760000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
886.0020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
886.0600000000	n/a	n/a	FB: 0	n/a	n/a	S  9
888.1460000000	n/a	n/a	Trn Stim: yellow incongru C	n/a	n/a	S123
889.2300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
889.2960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
891.3800000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
892.6500000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
892.7160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
894.8000000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
895.8580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
895.9180000000	n/a	n/a	FB: 0	n/a	n/a	S  9
898.0020000000	n/a	n/a	Trn Stim: yellow congru B	n/a	n/a	S112
898.9940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
899.0540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
901.1380000000	n/a	n/a	Trn Stim: blue incongru B	n/a	n/a	S222
902.1580000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
902.2220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
904.3080000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
905.5900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
905.6580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
907.7440000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
908.4300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
908.4940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
910.5780000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
911.4420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
911.5120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
